ID	cl0	cl1	cl2	cl3	cl4	cl5	cl6	cl7	cl8	cl9	cl10	cl11	cl12	cl13	cl14	cl15	cl16	cl17	cl18	cl19	cl20	cl21	cl22	cl23	cl24	cl25	cl26	cl27	cl28	cl29	cl30	cl31	cl32	cl33	cl34	cl35	cl36	cl37	cl38	cl39	cl40	cl41	cl42	cl43	cl44	cl45	cl46	cl47	cl48	cl49	cl50	cl51	cl52	cl53	cl54	cl55	cl56	cl57	cl58	cl59	cl60	cl61	cl62	cl63	cl64	cl65	cl66	cl67	cl68	cl69	cl70	cl71	cl72	cl73	cl74	cl75	cl76	cl77	cl78	cl79	cl80	cl81	cl82	cl83	cl84	cl85	cl86	cl87	cl88	cl89	cl90	cl91	cl92	cl93	cl94	cl95	cl96	cl97	cl98	cl99	cl100	cl101	cl102	cl103	cl104	cl105	cl106	cl107	cl108	cl109	cl110	cl111	cl112	cl113	cl114	cl115	cl116	cl117	cl118	cl119	cl120	cl121	cl122	cl123	cl124	cl125	cl126	cl127	cl128	cl129	cl130	cl131	cl132	cl133	cl134	cl135	cl136	cl137	cl138	cl139	cl140	cl141	cl142	cl143	cl144	cl145	cl146	cl147	cl148	cl149	out:family	out:subfamily	out:tribus	out:genus	out:species
ZMA.INS.1275546_1	0.009843513	0.014134276	0.008076729	0.011610298	0.006309944	0.012115093	0.006562342	0.010348309	0.012367491	0.007319536	0.00227158	0.008581524	0.000504796	0.0113579	0.007824331	0.005552751	0.017667845	0.005047956	0.003785967	0.005300353	0.011105502	0.001261989	0.002019182	0.007067138	0.002523978	0.005552751	0.005805149	0.003028773	0.00454316	0.008329127	0.003281171	0.005805149	0.007571933	0.006309944	0.005805149	0.009338718	0.0113579	0.001261989	0.006309944	0.003281171	0.009843513	0.006057547	0.007824331	0.007067138	0.003281171	0.008329127	0.003281171	0.007319536	0.007571933	0.006309944	0.008329127	0.006309944	0.00908632	0.007319536	0.006057547	0.001766784	0.003281171	0.007319536	0.005552751	0.010095911	0.008329127	0.004038364	0.002776376	0.005047956	0.001514387	0.012872287	0.009843513	0.003028773	0.010348309	0.007571933	0.003281171	0.010095911	0.00681474	0.007824331	0.008833922	0.004290762	0.007067138	0.002776376	0.003785967	0.00454316	0.0113579	0.004038364	0.0113579	0.007571933	0.009591116	0.007319536	0.003281171	0.012367491	0.002523978	0.006057547	0.001261989	0.006309944	0.00454316	0.005805149	0.00227158	0	0.00681474	0.003785967	0.00681474	0.008581524	0.00454316	0.003533569	0.001514387	0.009843513	0.008329127	0.005300353	0.000757193	0.005047956	0.007824331	0.009843513	0.013881878	0.013881878	0.012115093	0.008076729	0.005300353	0.006309944	0.007571933	0.001514387	0.005805149	0.004038364	0.003281171	0.004795558	0.011862696	0.004290762	0.002523978	0.006562342	0.008833922	0.00681474	0.006309944	0.010348309	0.013124685	0.006057547	0.006309944	0.007571933	0.007319536	0.003281171	0.003533569	0.012619889	0.004795558	0.001261989	0.005047956	0.005805149	0.009591116	0.00681474	0.006309944	0.013124685	0.005047956	0.006562342	0.010853104	0.007824331	1	1	2	8	16
ZMA.INS.1275550_1	0.00817216	0.01225824	0.003268864	0.009806592	0.007082539	0.010896214	0.002724053	0.006537728	0.006810133	0.009534187	0.004903296	0.007354944	0.001089621	0.007899755	0.007899755	0.005992917	0.015254699	0.005448107	0.001906837	0.006265323	0.008716971	0.002179243	0.001089621	0.009534187	0.004903296	0.002724053	0.008716971	0.002451648	0.006537728	0.009806592	0.005448107	0.003813675	0.008444566	0.005448107	0.004630891	0.009261782	0.008444566	0.002179243	0.005720512	0.001906837	0.012803051	0.008716971	0.00817216	0.008716971	0.004358485	0.005175701	0.00408608	0.009261782	0.005175701	0.005992917	0.007899755	0.005448107	0.011168619	0.008989376	0.005448107	0.003268864	0.003268864	0.006537728	0.007354944	0.010078998	0.005448107	0.004630891	0.004630891	0.002724053	0.000272405	0.015254699	0.012530646	0.002179243	0.011985835	0.010078998	0.002724053	0.008444566	0.004630891	0.010623808	0.010623808	0.003268864	0.007627349	0.001089621	0.002996459	0.004903296	0.01225824	0.003268864	0.010078998	0.010078998	0.010623808	0.008716971	0.003541269	0.017161536	0.009806592	0.005175701	0.001362027	0.005175701	0.002179243	0.005448107	0.002179243	0.001089621	0.005720512	0.011168619	0.005992917	0.005720512	0.008444566	0.002179243	0.002451648	0.010351403	0.006537728	0.00408608	0.001089621	0.004358485	0.005720512	0.008444566	0.010896214	0.009534187	0.012803051	0.007627349	0.005992917	0.005448107	0.00817216	0.001906837	0.006537728	0.004358485	0.003813675	0.005175701	0.014437483	0.001634432	0.002179243	0.005720512	0.009534187	0.00817216	0.005720512	0.007899755	0.007627349	0.007082539	0.008989376	0.004630891	0.00408608	0.007627349	0.005992917	0.013620267	0.005992917	0.002179243	0.004903296	0.009261782	0.009806592	0.005992917	0.007899755	0.01225824	0.007627349	0.006810133	0.010078998	0.007899755	1	1	1	3	13
ZMA.INS.1276597_1	0.011729223	0.011394102	0.004356568	0.015080429	0.006702413	0.013069705	0.003686327	0.004356568	0.008378016	0.004691689	0.003686327	0.004356568	0.002680965	0.008378016	0.008042895	0.005697051	0.011729223	0.00536193	0.000670241	0.005697051	0.011729223	0.002010724	0.003016086	0.006032172	0.002010724	0.010723861	0.00536193	0.003351206	0.004356568	0.012399464	0.003016086	0.002680965	0.003686327	0.010053619	0.002010724	0.009718499	0.009383378	0.00536193	0.003016086	0.002010724	0.011058981	0.007372654	0.008042895	0.004691689	0.003351206	0.007037534	0.002680965	0.007707775	0.011058981	0.003686327	0.00536193	0.006367292	0.006702413	0.008378016	0.003016086	0.003016086	0.004356568	0.009718499	0.006367292	0.007037534	0.006032172	0.003351206	0.002345845	0.006702413	0.001005362	0.011058981	0.01038874	0.001675603	0.008713137	0.008378016	0.006367292	0.014745308	0.004021448	0.008042895	0.013404826	0.003686327	0.006367292	0.002680965	0.000670241	0.004691689	0.012064343	0.004021448	0.011058981	0.007372654	0.010053619	0.002680965	0.00536193	0.01575067	0.003016086	0.013739946	0.000335121	0.00536193	0.004021448	0.008042895	0.001675603	0.000670241	0.01038874	0.006032172	0.006032172	0.012734584	0.008378016	0.002680965	0.001340483	0.012064343	0.00536193	0.008042895	0.001005362	0.006032172	0.001675603	0.014410188	0.008378016	0.015080429	0.016756032	0.01038874	0.004356568	0.009048257	0.008378016	0.000670241	0.006702413	0.00536193	0.003351206	0.003686327	0.017426273	0.001675603	0.002010724	0.008042895	0.008713137	0.004021448	0.006032172	0.004021448	0.008713137	0.015080429	0.00536193	0.005697051	0.004021448	0.004691689	0.005697051	0.011394102	0.00536193	0.005697051	0.005697051	0.009048257	0.011058981	0.004021448	0.013069705	0.011394102	0.002345845	0.009718499	0.007707775	0.005697051	1	1	2	8	10
ZMA.INS.1276338_1	0.006609642	0.012830482	0.005054432	0.018273717	0.005443235	0.010497667	0.003888025	0.008164852	0.006998445	0.005832037	0.003499222	0.005054432	0.000388802	0.008942457	0.008164852	0.005832037	0.019440124	0.00466563	0.00311042	0.007387247	0.011275272	0.001166407	0.001944012	0.00933126	0.003888025	0.004276827	0.005054432	0.001944012	0.00622084	0.008942457	0.006998445	0.00466563	0.004276827	0.009720062	0.002721617	0.008164852	0.008164852	0.005832037	0.003499222	0.002721617	0.010497667	0.008553655	0.010108865	0.008553655	0.00311042	0.008553655	0.002332815	0.013608087	0.005832037	0.004276827	0.00933126	0.00622084	0.005443235	0.005832037	0.006609642	0.00311042	0.00155521	0.00933126	0.005054432	0.010108865	0.006998445	0.007387247	0.006609642	0.002721617	0	0.00933126	0.012830482	0.00311042	0.010108865	0.010108865	0.008164852	0.00311042	0.00777605	0.013608087	0.01399689	0.000777605	0.008942457	0.00311042	0.00155521	0.00466563	0.017496112	0.00311042	0.014385692	0.006998445	0.014385692	0.00622084	0.004276827	0.014385692	0.00155521	0.006998445	0.000388802	0.005443235	0.00311042	0.00777605	0.001166407	0.000388802	0.004276827	0.008164852	0.003888025	0.006609642	0.008164852	0.00155521	0.001166407	0.0155521	0.005054432	0.003499222	0.000777605	0.006998445	0.000777605	0.01088647	0.009720062	0.008553655	0.014385692	0.008553655	0.005054432	0.00933126	0.006998445	0.001166407	0.00622084	0.006609642	0.003888025	0.003888025	0.020995334	0.002721617	0.001944012	0.008553655	0.008164852	0.005832037	0.006609642	0.006998445	0.007387247	0.006609642	0.00466563	0.006609642	0.001944012	0.006998445	0.007387247	0.012052877	0.005054432	0.003888025	0.003888025	0.008164852	0.011275272	0.004276827	0.009720062	0.009720062	0.004276827	0.005443235	0.006609642	0.008553655	1	1	1	3	1
ZMA.INS.1276500_1	0.007739082	0.006080708	0.004422333	0.023770039	0.005527916	0.003869541	0.00331675	0.000552792	0.008291874	0.000552792	0.001658375	0.00331675	0	0.005527916	0.008844666	0.011608624	0.02763958	0.005527916	0.000552792	0.00331675	0.009397457	0.002763958	0.002763958	0.004422333	0.006633499	0.007186291	0.002763958	0.001658375	0.011608624	0.004422333	0.00331675	0.00331675	0.002763958	0.01050304	0.005527916	0.002211166	0.005527916	0.000552792	0.001105583	0.002211166	0.006633499	0.00331675	0.014372582	0.006080708	0.001105583	0.012714207	0.001658375	0.023770039	0.007739082	0.004975124	0.002763958	0.008844666	0.00331675	0.01713654	0.011608624	0.000552792	0.001658375	0.020453289	0.009397457	0.009397457	0.002211166	0.005527916	0.002763958	0.001658375	0	0.026533997	0.025981205	0.005527916	0.015478165	0	0.012714207	0.021006081	0.009950249	0.01381979	0.014372582	0.002763958	0.007186291	0.011055832	0.001658375	0.004975124	0.009950249	0.001658375	0.01050304	0.004422333	0.009950249	0.00331675	0.012714207	0.012161415	0.000552792	0.006633499	0.000552792	0.006633499	0.002211166	0.005527916	0.001105583	0	0.002763958	0.007186291	0.005527916	0.003869541	0.01050304	0.000552792	0	0.027086788	0.002211166	0.004975124	0.000552792	0.003869541	0.008844666	0.012161415	0.013266998	0.012714207	0.004975124	0.004975124	0.004422333	0.011608624	0.012714207	0	0.000552792	0.002763958	0.001658375	0.001105583	0.025981205	0.004422333	0	0.018242123	0.003869541	0.00331675	0.006080708	0.001105583	0.006633499	0.005527916	0.003869541	0.004975124	0.000552792	0.003869541	0.008291874	0.001658375	0.001658375	0.001105583	0.004422333	0.012714207	0.014925373	0.001658375	0.012714207	0.009950249	0.002763958	0.006080708	0.003869541	0.005527916	1	1	1	3	18
ZMA.INS.1276252_1	0.013313162	0.010892587	0.004538578	0.013615734	0.008472012	0.014826021	0.001210287	0.007866868	0.008472012	0.007261725	0.006051437	0.00332829	0.001815431	0.010892587	0.007866868	0.003025719	0.015733737	0.003025719	0.005143722	0.005748865	0.012708018	0.002723147	0.00332829	0.011195159	0.003933434	0.008472012	0.007866868	0.001512859	0.008774584	0.007866868	0.003933434	0.002420575	0.004236006	0.006354009	0.002420575	0.010590015	0.00816944	0.00332829	0.006656581	0.003025719	0.007866868	0.006959153	0.010287443	0.003933434	0.00332829	0.006354009	0.005143722	0.012102874	0.008774584	0.006051437	0.008472012	0.004236006	0.006959153	0.007564297	0.00484115	0.001815431	0.005446293	0.006959153	0.006354009	0.009379728	0.005748865	0.006354009	0.001815431	0.003025719	0.000605144	0.010590015	0.012708018	0.000907716	0.009077156	0.011800303	0.005143722	0.016641452	0.005143722	0.011195159	0.011195159	0.001210287	0.008472012	0.001210287	0.002118003	0.003630862	0.011800303	0.002420575	0.0096823	0.005748865	0.011497731	0.011800303	0.004538578	0.0096823	0.013313162	0.006656581	0.000302572	0.005143722	0.006354009	0.007261725	0.001210287	0.000605144	0.007866868	0.007564297	0.005143722	0.006656581	0.009379728	0.002723147	0.002118003	0.013918306	0.006656581	0.002420575	0.000907716	0.009077156	0.012102874	0.010892587	0.005748865	0.009077156	0.010590015	0.008472012	0.006354009	0.010287443	0.006656581	0.001512859	0.009077156	0.004538578	0.002118003	0.00332829	0.015431165	0.002118003	0.003025719	0.008472012	0.009379728	0.00484115	0.003630862	0.003630862	0.006051437	0.009379728	0.00484115	0.006354009	0.003630862	0.007261725	0.005446293	0.010892587	0.00332829	0.001815431	0.003933434	0.009077156	0.007261725	0.00484115	0.010892587	0.014220877	0.008472012	0.004236006	0.009077156	0.001210287	1	1	1	3	5
ZMA.INS.1276556_1	0.007092199	0.019190655	0.00458907	0.010846892	0.002503129	0.00667501	0.003754693	0.002920317	0.007926575	0.007092199	0.004171882	0.002085941	0.000417188	0.005006258	0.007092199	0.007509387	0.016687526	0.002085941	0	0.005423446	0.01585315	0.002503129	0.002085941	0.010012516	0.006257822	0.006257822	0.005006258	0.002503129	0.009178139	0.009178139	0.002920317	0.002920317	0.003337505	0.009178139	0.005006258	0.002920317	0.008760951	0.002920317	0.003337505	0.002920317	0.010012516	0.005006258	0.005006258	0.007092199	0.000417188	0.002920317	0.003337505	0.013767209	0.009178139	0.009595327	0.002503129	0.003337505	0.008343763	0.008343763	0.007092199	0.000417188	0.001668753	0.014601585	0.007509387	0.016270338	0.006257822	0.005006258	0.005840634	0.00458907	0.000417188	0.013767209	0.015018773	0.002085941	0.007926575	0.005006258	0.007509387	0.012515645	0.007509387	0.012098456	0.015018773	0.002085941	0.007509387	0.003337505	0.014601585	0.00667501	0.007092199	0.004171882	0.008343763	0.007092199	0.009178139	0.003337505	0.005840634	0.016270338	0.003337505	0.005006258	0.000834376	0.007509387	0.003754693	0.009595327	0.001668753	0	0.005423446	0.009178139	0.004171882	0.005840634	0.007092199	0.001668753	0.000834376	0.016687526	0.007926575	0.004171882	0	0.007926575	0.020442219	0.01126408	0.007092199	0.008760951	0.009595327	0.005006258	0.005840634	0.008760951	0.009595327	0.001251564	0.003337505	0.007092199	0.002085941	0.010846892	0.012932833	0.015435962	0.001251564	0.004171882	0.00458907	0.003337505	0.007509387	0.007926575	0.007509387	0.010429704	0.006257822	0.002085941	0.002503129	0.008343763	0.007092199	0.010012516	0.001251564	0.002920317	0.005840634	0.008343763	0.009595327	0.004171882	0.013350021	0.012098456	0.00667501	0.005423446	0.010012516	0.00667501	1	1	1	3	5
ZMA.INS.1275567_1	0.005344995	0.01627794	0.002429543	0.006559767	0.006559767	0.014334305	0.004859086	0.011661808	0.006559767	0.01068999	0.004130224	0.005344995	0.002672498	0.008260447	0.010204082	0.003644315	0.011904762	0.003401361	0.003401361	0.00728863	0.013848397	0.00170068	0.001943635	0.01068999	0.002429543	0.004373178	0.00728863	0.00170068	0.002915452	0.008017493	0.006073858	0.003644315	0.005102041	0.006559767	0.001943635	0.011175899	0.009961127	0.004859086	0.012633625	0.002915452	0.011418853	0.007045675	0.006073858	0.007774538	0.00728863	0.006073858	0.005830904	0.008017493	0.006316812	0.003158406	0.005587949	0.004130224	0.007774538	0.011175899	0.004859086	0.003401361	0.004616132	0.003887269	0.003887269	0.009961127	0.006802721	0.003887269	0.003158406	0.004373178	0	0.008260447	0.013119534	0.004859086	0.008017493	0.014577259	0.006073858	0.005587949	0.006802721	0.011661808	0.008503401	0.002429543	0.008503401	0.002429543	0.007045675	0.00728863	0.007531584	0.004859086	0.008503401	0.007045675	0.008746356	0.003644315	0.003644315	0.0196793	0.011175899	0.008017493	0.001214772	0.003644315	0.005830904	0.006073858	0.001943635	0.000242954	0.006802721	0.008746356	0.005830904	0.010447036	0.006802721	0.002672498	0.000971817	0.015792031	0.006316812	0.004373178	0.000971817	0.00728863	0.009475219	0.013605442	0.008503401	0.009475219	0.012876579	0.007531584	0.006559767	0.00728863	0.005830904	0.00170068	0.009475219	0.006073858	0.002186589	0.006559767	0.013848397	0.004130224	0.003644315	0.007045675	0.009232264	0.005102041	0.005830904	0.008017493	0.009961127	0.002672498	0.004616132	0.003401361	0.007774538	0.009232264	0.004130224	0.009718173	0.003644315	0.003401361	0.002672498	0.00728863	0.008017493	0.009718173	0.008746356	0.010447036	0.007774538	0.004130224	0.008260447	0.004616132	1	1	1	3	18
ZMA.INS.1276429_1	0.009705248	0.012580877	0.00395399	0.008267434	0.004672897	0.00790798	0.003594536	0.007548526	0.007548526	0.008626887	0.003235083	0.007548526	0.000718907	0.009345794	0.008267434	0.005032351	0.009705248	0.003235083	0.002156722	0.007548526	0.009705248	0.002516175	0.000718907	0.014737599	0.002516175	0.008267434	0.006470165	0.002875629	0.005391804	0.00790798	0.004313444	0.001797268	0.005391804	0.007548526	0.003594536	0.005751258	0.006110712	0.006110712	0.006110712	0.001078361	0.010783609	0.007548526	0.013659238	0.007548526	0.004313444	0.010064702	0.003235083	0.009345794	0.007548526	0.006110712	0.005751258	0.004313444	0.010064702	0.010424155	0.003594536	0.003594536	0.002875629	0.008267434	0.005751258	0.010424155	0.004672897	0.006829619	0.000359454	0.007548526	0	0.01186197	0.018691589	0.00395399	0.009705248	0.006110712	0.004672897	0.006829619	0.004313444	0.010064702	0.011502516	0.002875629	0.012221423	0.004313444	0.000718907	0.004313444	0.008267434	0.005751258	0.010064702	0.00790798	0.009345794	0.004313444	0.004672897	0.012940331	0.018691589	0.006829619	0.000359454	0.007189073	0.006829619	0.011143063	0.000359454	0.000718907	0.007189073	0.010064702	0.005032351	0.005391804	0.008626887	0.002516175	0.001797268	0.017972682	0.011143063	0.003594536	0.002156722	0.007189073	0.002156722	0.007548526	0.011502516	0.008986341	0.01186197	0.008267434	0.010424155	0.008986341	0.010064702	0.000359454	0.003235083	0.003594536	0.003235083	0.006110712	0.014378145	0.000718907	0.001437815	0.010783609	0.00790798	0.004313444	0.005751258	0.006110712	0.011143063	0.006110712	0.006470165	0.00395399	0.003594536	0.005032351	0.006110712	0.00790798	0.002156722	0.001078361	0.005391804	0.011502516	0.009345794	0.006110712	0.013659238	0.014378145	0.008267434	0.003594536	0.008626887	0.002875629	1	1	1	3	18
ZMA.INS.1276227_1	0.010856454	0.014234017	0.00747889	0.008685163	0.005066345	0.011821472	0.003618818	0.008926417	0.006513872	0.010373945	0.00482509	0.00747889	0.001688782	0.008202654	0.007961399	0.005066345	0.014475271	0.0053076	0.003377563	0.005790109	0.009891435	0.002412545	0.001206273	0.009891435	0.004583836	0.006513872	0.008685163	0.002895054	0.003618818	0.010856454	0.004342581	0.002895054	0.0053076	0.006513872	0.002412545	0.006513872	0.008443908	0.004101327	0.007961399	0.001206273	0.007961399	0.006031363	0.006755127	0.006513872	0.003860072	0.006272618	0.00482509	0.008926417	0.008202654	0.005066345	0.009650181	0.003618818	0.008443908	0.006272618	0.00747889	0.001447527	0.004101327	0.006996381	0.005790109	0.011821472	0.0053076	0.002895054	0.003618818	0.003618818	0.000723764	0.011580217	0.009408926	0.003618818	0.006755127	0.009167672	0.006272618	0.011821472	0.003860072	0.007237636	0.009650181	0.003618818	0.010615199	0.002412545	0.002171291	0.006031363	0.012545235	0.005790109	0.014475271	0.006996381	0.009891435	0.006513872	0.004101327	0.015922799	0.002895054	0.004583836	0.000241255	0.006996381	0.004101327	0.0053076	0.000723764	0.001206273	0.006031363	0.006031363	0.006755127	0.010615199	0.005066345	0.002895054	0.000723764	0.011821472	0.006996381	0.0026538	0.001447527	0.006031363	0.012303981	0.011821472	0.012062726	0.009650181	0.014716526	0.008685163	0.0053076	0.010615199	0.011580217	0.000965018	0.009891435	0.00482509	0.004342581	0.009167672	0.013992762	0.004342581	0.002412545	0.0053076	0.008685163	0.006513872	0.00482509	0.005790109	0.008202654	0.006272618	0.00482509	0.007720145	0.006755127	0.003377563	0.004583836	0.007961399	0.004342581	0.003860072	0.0053076	0.006513872	0.008685163	0.008685163	0.009891435	0.013992762	0.007961399	0.004101327	0.01278649	0.004583836	1	1	2	8	22
ZMA.INS.1276401_1	0.014733661	0.017378164	0.004155648	0.011711371	0.005666793	0.012089158	0.003777862	0.006044579	0.00982244	0.00491122	0.004155648	0.00793351	0.001511145	0.009066868	0.006422365	0.005666793	0.01284473	0.006044579	0.001133359	0.005289006	0.008689082	0.001511145	0.001511145	0.01284473	0.006044579	0.006800151	0.006044579	0.001888931	0.005666793	0.00982244	0.003777862	0.003400076	0.003777862	0.005666793	0.000755572	0.007555723	0.010955799	0.003400076	0.003022289	0.001133359	0.008311296	0.007555723	0.008689082	0.006044579	0.003400076	0.009066868	0.003777862	0.007555723	0.005666793	0.000755572	0.009066868	0.003777862	0.010578013	0.008311296	0.004533434	0.005289006	0.003022289	0.011711371	0.008689082	0.011711371	0.00491122	0.00491122	0.004155648	0.004155648	0.000377786	0.008311296	0.014733661	0.001133359	0.009444654	0.011333585	0.007177937	0.002266717	0.00491122	0.008311296	0.00982244	0.002266717	0.006422365	0.002266717	0.005289006	0.006044579	0.015867019	0.005666793	0.013222516	0.006044579	0.012466944	0.000377786	0.006800151	0.010578013	0.001511145	0.00982244	0.001888931	0.007177937	0.001888931	0.006422365	0.000377786	0.000377786	0.00982244	0.011711371	0.008689082	0.010200227	0.00982244	0.003022289	0.001888931	0.013600302	0.00982244	0.003400076	0.000755572	0.00491122	0.015489233	0.014355875	0.008311296	0.00982244	0.011711371	0.006422365	0.006422365	0.008689082	0.006044579	0.000377786	0.006422365	0.006800151	0.004155648	0.005289006	0.01284473	0.004533434	0.001133359	0.013222516	0.009444654	0.00793351	0.007177937	0.006800151	0.006422365	0.004155648	0.006044579	0.00982244	0.001888931	0.002266717	0.004155648	0.011333585	0.004155648	0.004155648	0.006800151	0.010200227	0.008689082	0.005289006	0.006044579	0.013222516	0.008689082	0.002266717	0.006800151	0.005666793	1	1	2	8	16
ZMA.INS.1276373_1	0.010824313	0.014154871	0.003330558	0.012905912	0.004995837	0.010824313	0.002497918	0.004995837	0.008326395	0.007077435	0.002914238	0.004579517	0.00041632	0.005412157	0.007910075	0.005828476	0.016652789	0.004579517	0.001665279	0.007077435	0.012073272	0.001665279	0.002497918	0.01498751	0.003746878	0.007493755	0.006244796	0.001665279	0.005412157	0.009159034	0.002914238	0.001248959	0.002914238	0.004163197	0.003330558	0.004163197	0.008326395	0.003746878	0.003330558	0.001248959	0.010824313	0.007077435	0.011656953	0.004995837	0.000832639	0.008742714	0.002497918	0.010407993	0.007493755	0.004995837	0.007910075	0.006244796	0.009159034	0.007493755	0.004163197	0.002081599	0.003330558	0.007493755	0.006661116	0.009575354	0.004995837	0.004579517	0.000832639	0.004163197	0.00041632	0.012489592	0.016652789	0.001248959	0.009575354	0.008326395	0.007493755	0.003746878	0.006661116	0.009575354	0.012489592	0.000832639	0.006661116	0.002497918	0.012073272	0.007493755	0.008326395	0.002497918	0.007077435	0.012073272	0.009159034	0.020815987	0.002914238	0.014571191	0.004579517	0.006661116	0	0.006661116	0.005828476	0.003330558	0.001665279	0.00041632	0.004995837	0.006244796	0.005412157	0.010824313	0.005412157	0.002081599	0.001248959	0.019567027	0.006661116	0.003330558	0.001665279	0.003746878	0.008326395	0.014154871	0.009991674	0.009991674	0.010407993	0.005828476	0.006244796	0.010407993	0.009159034	0.000832639	0.004995837	0.003746878	0.003330558	0.005828476	0.013322231	0.019983347	0.00041632	0.007493755	0.009159034	0.005412157	0.006661116	0.006661116	0.008742714	0.005412157	0.006244796	0.004995837	0.005412157	0.009575354	0.004995837	0.010407993	0.001665279	0.008326395	0.002081599	0.010824313	0.009991674	0.004579517	0.012905912	0.011240633	0.008326395	0.004579517	0.009159034	0.006661116	1	1	1	3	13
ZMA.INS.1276548_1	0.007180157	0.01272846	0.005548303	0.01305483	0.003263708	0.006527415	0.005874674	0.005874674	0.008159269	0.006201044	0.004895561	0.007506527	0.000326371	0.008159269	0.012402089	0.006201044	0.014360313	0.00424282	0.002937337	0.007832898	0.012402089	0.000979112	0.003916449	0.009464752	0.004895561	0.014686684	0.004895561	0.00424282	0.007180157	0.009464752	0.001958225	0.002284595	0.006201044	0.00848564	0.006201044	0.007832898	0.007180157	0.002284595	0.003916449	0.000652742	0.008159269	0.003590078	0.006201044	0.006527415	0.002610966	0.006527415	0.003916449	0.01272846	0.007506527	0.003916449	0.007180157	0.004895561	0.009138381	0.010117493	0.00424282	0.001631854	0.001631854	0.009791123	0.008159269	0.01305483	0.002284595	0.006201044	0.005548303	0.005221932	0.000652742	0.01305483	0.012075718	0.001958225	0.00848564	0.003590078	0.005548303	0.012075718	0.007832898	0.00848564	0.013381201	0.001958225	0.005548303	0.001631854	0.00424282	0.003263708	0.011096606	0.001305483	0.009464752	0.006527415	0.009138381	0.009138381	0.004895561	0.014360313	0.00424282	0.006527415	0.001305483	0.005874674	0.007180157	0.00881201	0.000326371	0.000326371	0.003590078	0.008159269	0.006527415	0.009791123	0.006527415	0	0.000326371	0.018929504	0.007832898	0.002937337	0.001305483	0.010770235	0.014686684	0.007506527	0.006527415	0.009138381	0.015992167	0.007506527	0.00848564	0.005548303	0.009464752	0	0.003916449	0.004569191	0.002937337	0.00881201	0.009464752	0.011749347	0.000652742	0.005874674	0.009138381	0.005221932	0.010770235	0.00881201	0.010443864	0.015992167	0.003263708	0.006853786	0.002610966	0.005548303	0.00424282	0.009464752	0.002937337	0.004569191	0.004569191	0.005221932	0.009464752	0.003916449	0.011749347	0.009464752	0.006201044	0.005874674	0.010443864	0.006201044	1	1	1	3	11
ZMA.INS.1276620_1	0.019888992	0.009481961	0.006012951	0.014107308	0.006706753	0.015263645	0.003006475	0.004162812	0.009713228	0.00439408	0.005550416	0.008788159	0.001618871	0.011100833	0.005781684	0.004625347	0.011563367	0.007169288	0.003237743	0.004162812	0.008094357	0.003237743	0.000693802	0.007400555	0.005781684	0.005319149	0.007169288	0.001618871	0.00346901	0.009713228	0.008094357	0.004162812	0.006475486	0.005319149	0.002081406	0.008788159	0.009250694	0.001850139	0.005319149	0.002543941	0.0113321	0.009713228	0.009944496	0.008788159	0.00439408	0.009713228	0.002543941	0.006475486	0.007169288	0.003237743	0.007631822	0.002543941	0.006012951	0.004856614	0.004162812	0.005550416	0.004856614	0.012025902	0.00786309	0.009250694	0.007400555	0.005087882	0.00346901	0.004625347	0.001618871	0.012025902	0.00693802	0.000462535	0.0113321	0.011794635	0.002775208	0.003006475	0.007400555	0.005550416	0.010869565	0.004625347	0.008094357	0.00439408	0.004162812	0.004856614	0.011100833	0.003237743	0.012719704	0.006012951	0.016188714	0.00346901	0.003700278	0.009250694	0.000925069	0.007169288	0.000925069	0.006244218	0.001387604	0.005319149	0.001387604	0.000693802	0.007631822	0.012719704	0.008094357	0.006244218	0.015263645	0.002775208	0.000925069	0.009019426	0.012257169	0.006706753	0.001387604	0.004856614	0.010638298	0.010175763	0.017576318	0.012950971	0.008094357	0.009250694	0.005781684	0.009019426	0.00786309	0.001850139	0.008094357	0.005319149	0.005781684	0.004625347	0.012719704	0.001387604	0.002543941	0.012488437	0.010869565	0.009944496	0.00346901	0.009481961	0.006244218	0.003700278	0.006706753	0.00786309	0.008788159	0.003931545	0.003931545	0.013876041	0.006012951	0.003006475	0.002312673	0.012025902	0.006475486	0.003006475	0.006244218	0.006475486	0.004856614	0.00346901	0.007169288	0.005087882	1	1	1	3	1
